order_id,order_date,customer_id,customer_name,customer_segment,country,city,product_id,category,product_name,quantity,unit_price,discount,payment_method,shipping_mode,order_status,rating,total_amount,profit,marketing_channel
ORD0000008356,2023-04-09 15:32:00,CUST409172,Maya Hassan,Consumer,Morocco,Casablanca,PROD19036,Fashion,Cotton Shirt,8,271.31,0.15,Credit Card,Standard,Delivered,5,1844.91,479.68,Social Media
ORD0000008357,2023-04-09 15:49:00,CUST409209,Adam Abdi,Small Business,Ghana,Accra,PROD19067,Health,Water Bottle,3,272.28,0.05,Credit Card,Pickup Point,Delivered,4,776.00,170.72,Paid Search
ORD0000008358,2023-04-09 16:06:00,CUST409246,Sara Bennani,Home Office,Egypt,Cairo,PROD19098,Furniture,Bookcase,7,273.25,0.20,Credit Card,Same Day,Delivered,3,1530.20,275.44,Organic Search
ORD0000008359,2023-04-09 16:23:00,CUST409283,Youssef Kone,Corporate,Tunisia,Tunis,PROD19129,Office Supplies,Desk Organizer,2,274.22,0.10,Credit Card,Express,Returned,2,493.60,69.10,Marketplace
ORD0000008360,2023-04-09 16:40:00,CUST409320,Nora Khalil,Consumer,Morocco,Casablanca,PROD19160,Electronics,Bluetooth Speaker,6,275.19,0.00,Credit Card,Standard,Processing,1,1651.14,165.11,Referral
ORD0000008361,2023-04-09 16:57:00,CUST409357,Karim Diallo,Small Business,Ghana,Accra,PROD19191,Sports,Training Gloves,1,276.16,0.15,Credit Card,Pickup Point,Shipped,5,234.74,68.07,Email
ORD0000008362,2023-04-09 17:14:00,CUST409394,Hana Adeyemi,Home Office,Egypt,Cairo,PROD19222,Groceries,Rice Bag,5,277.13,0.05,Credit Card,Same Day,Delivered,4,1316.37,329.09,Social Media
ORD0000008363,2023-04-09 17:31:00,CUST409431,Elias Mansour,Corporate,Tunisia,Tunis,PROD19253,Books,Business Analytics,9,278.10,0.20,Credit Card,Express,Delivered,3,2002.32,420.49,Paid Search
ORD0000008364,2023-04-09 17:48:00,CUST409468,Leila Mensah,Consumer,Morocco,Casablanca,PROD19284,Fashion,Cotton Shirt,4,279.07,0.10,Credit Card,Standard,Delivered,2,1004.65,170.79,Organic Search
ORD0000008365,2023-04-09 18:05:00,CUST409505,Ilyas Ndiaye,Small Business,Ghana,Accra,PROD19315,Health,Water Bottle,8,280.04,0.00,Credit Card,Pickup Point,Returned,1,2240.32,291.24,Marketplace
ORD0000008366,2023-04-09 18:22:00,CUST409542,Mariam Toure,Home Office,Egypt,Cairo,PROD19346,Furniture,Bookcase,3,281.01,0.15,Credit Card,Same Day,Processing,5,716.58,64.49,Referral
ORD0000008367,2023-04-09 18:39:00,CUST409579,Rayan Okafor,Corporate,Tunisia,Tunis,PROD19377,Office Supplies,Desk Organizer,7,281.98,0.05,Credit Card,Express,Shipped,4,1875.17,525.05,Email
ORD0000008368,2023-04-09 18:56:00,CUST409616,Amina Traore,Consumer,Morocco,Casablanca,PROD19408,Electronics,Bluetooth Speaker,2,282.95,0.20,Credit Card,Standard,Delivered,3,452.72,108.65,Social Media
ORD0000008369,2023-04-09 19:13:00,CUST409653,Omar Ali,Small Business,Ghana,Accra,PROD19439,Sports,Training Gloves,6,283.92,0.10,Credit Card,Pickup Point,Delivered,2,1533.17,306.63,Paid Search
ORD0000008370,2023-04-09 19:30:00,CUST409690,Lina Hassan,Home Office,Egypt,Cairo,PROD19470,Groceries,Rice Bag,1,284.89,0.00,Credit Card,Same Day,Delivered,1,284.89,45.58,Organic Search
ORD0000008371,2023-04-09 19:47:00,CUST409727,Noah Abdi,Corporate,Tunisia,Tunis,PROD19501,Books,Business Analytics,5,285.86,0.15,Credit Card,Express,Returned,5,1214.91,145.79,Marketplace
ORD0000008372,2023-04-09 20:04:00,CUST409764,Maya Bennani,Consumer,Morocco,Casablanca,PROD19532,Fashion,Cotton Shirt,9,286.83,0.05,Credit Card,Standard,Processing,4,2452.40,196.19,Referral
ORD0000008373,2023-04-09 20:21:00,CUST409801,Adam Kone,Small Business,Ghana,Accra,PROD19563,Health,Water Bottle,4,287.80,0.20,Credit Card,Pickup Point,Shipped,3,920.96,248.66,Email
ORD0000008374,2023-04-09 20:38:00,CUST409838,Sara Khalil,Home Office,Egypt,Cairo,PROD19594,Furniture,Bookcase,8,288.77,0.10,Credit Card,Same Day,Delivered,2,2079.14,478.20,Social Media
ORD0000008375,2023-04-09 20:55:00,CUST409875,Youssef Diallo,Corporate,Tunisia,Tunis,PROD19625,Office Supplies,Desk Organizer,3,289.74,0.00,Credit Card,Express,Delivered,1,869.22,165.15,Paid Search
ORD0000008376,2023-04-09 21:12:00,CUST409912,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD19656,Electronics,Bluetooth Speaker,7,290.71,0.15,Credit Card,Standard,Delivered,5,1729.72,259.46,Organic Search
ORD0000008377,2023-04-09 21:29:00,CUST409949,Karim Mansour,Small Business,Ghana,Accra,PROD19687,Sports,Training Gloves,2,291.68,0.05,Credit Card,Pickup Point,Returned,4,554.19,60.96,Marketplace
ORD0000008378,2023-04-09 21:46:00,CUST409986,Hana Mensah,Home Office,Egypt,Cairo,PROD19718,Groceries,Rice Bag,6,292.65,0.20,Credit Card,Same Day,Processing,3,1404.72,421.42,Referral
ORD0000008379,2023-04-09 22:03:00,CUST410023,Elias Ndiaye,Corporate,Tunisia,Tunis,PROD19749,Books,Business Analytics,1,293.62,0.10,Credit Card,Express,Shipped,2,264.26,68.71,Email
ORD0000008380,2023-04-09 22:20:00,CUST410060,Leila Toure,Consumer,Morocco,Casablanca,PROD19780,Fashion,Cotton Shirt,5,294.59,0.00,Credit Card,Standard,Delivered,1,1472.95,324.05,Social Media
ORD0000008381,2023-04-09 22:37:00,CUST410097,Ilyas Okafor,Small Business,Ghana,Accra,PROD19811,Health,Water Bottle,9,295.56,0.15,Credit Card,Pickup Point,Delivered,5,2261.03,406.99,Paid Search
ORD0000008382,2023-04-09 22:54:00,CUST410134,Mariam Traore,Home Office,Egypt,Cairo,PROD19842,Furniture,Bookcase,4,296.53,0.05,Credit Card,Same Day,Delivered,4,1126.81,157.75,Organic Search
ORD0000008383,2023-04-09 23:11:00,CUST410171,Rayan Ali,Corporate,Tunisia,Tunis,PROD19873,Office Supplies,Desk Organizer,8,297.50,0.20,Credit Card,Express,Returned,3,1904.00,190.40,Marketplace
ORD0000008384,2023-04-09 23:28:00,CUST410208,Amina Hassan,Consumer,Morocco,Casablanca,PROD19904,Electronics,Bluetooth Speaker,3,298.47,0.10,Credit Card,Standard,Processing,2,805.87,233.70,Referral
ORD0000008385,2023-04-09 23:45:00,CUST410245,Omar Abdi,Small Business,Ghana,Accra,PROD19935,Sports,Training Gloves,7,299.44,0.00,Credit Card,Pickup Point,Shipped,1,2096.08,524.02,Email
ORD0000008386,2023-04-10 00:02:00,CUST410282,Lina Bennani,Home Office,Egypt,Cairo,PROD19966,Groceries,Rice Bag,2,300.41,0.15,Credit Card,Same Day,Delivered,5,510.70,107.25,Social Media
ORD0000008387,2023-04-10 00:19:00,CUST410319,Noah Kone,Corporate,Tunisia,Tunis,PROD19997,Books,Business Analytics,6,301.38,0.05,Credit Card,Express,Delivered,4,1717.87,292.04,Paid Search
ORD0000008388,2023-04-10 00:36:00,CUST410356,Maya Khalil,Consumer,Morocco,Casablanca,PROD00028,Fashion,Cotton Shirt,1,302.35,0.20,Credit Card,Standard,Delivered,3,241.88,31.44,Organic Search
ORD0000008389,2023-04-10 00:53:00,CUST410393,Adam Diallo,Small Business,Ghana,Accra,PROD00059,Health,Water Bottle,5,303.32,0.10,Credit Card,Pickup Point,Returned,2,1364.94,122.84,Marketplace
ORD0000008390,2023-04-10 01:10:00,CUST410430,Sara Adeyemi,Home Office,Egypt,Cairo,PROD00090,Furniture,Bookcase,9,304.29,0.00,Credit Card,Same Day,Processing,1,2738.61,766.81,Referral
ORD0000008391,2023-04-10 01:27:00,CUST410467,Youssef Mansour,Corporate,Tunisia,Tunis,PROD00121,Office Supplies,Desk Organizer,4,305.26,0.15,Credit Card,Express,Shipped,5,1037.88,249.09,Email
ORD0000008392,2023-04-10 01:44:00,CUST410504,Nora Mensah,Consumer,Morocco,Casablanca,PROD00152,Electronics,Bluetooth Speaker,8,306.23,0.05,Credit Card,Standard,Delivered,4,2327.35,465.47,Social Media
ORD0000008393,2023-04-10 02:01:00,CUST410541,Karim Ndiaye,Small Business,Ghana,Accra,PROD00183,Sports,Training Gloves,3,307.20,0.20,Credit Card,Pickup Point,Delivered,3,737.28,117.96,Paid Search
ORD0000008394,2023-04-10 02:18:00,CUST410578,Hana Toure,Home Office,Egypt,Cairo,PROD00214,Groceries,Rice Bag,7,308.17,0.10,Credit Card,Same Day,Delivered,2,1941.47,232.98,Organic Search
ORD0000008395,2023-04-10 02:35:00,CUST410615,Elias Okafor,Corporate,Tunisia,Tunis,PROD00245,Books,Business Analytics,2,309.14,0.00,Credit Card,Express,Returned,1,618.28,49.46,Marketplace
ORD0000008396,2023-04-10 02:52:00,CUST410652,Leila Traore,Consumer,Morocco,Casablanca,PROD00276,Fashion,Cotton Shirt,6,310.11,0.15,Credit Card,Standard,Processing,5,1581.56,427.02,Referral
ORD0000008397,2023-04-10 03:09:00,CUST410689,Ilyas Ali,Small Business,Ghana,Accra,PROD00307,Health,Water Bottle,1,311.08,0.05,Credit Card,Pickup Point,Shipped,4,295.53,67.97,Email
ORD0000008398,2023-04-10 03:26:00,CUST410726,Mariam Hassan,Home Office,Egypt,Cairo,PROD00338,Furniture,Bookcase,5,312.05,0.20,Credit Card,Same Day,Delivered,3,1248.20,237.16,Social Media
ORD0000008399,2023-04-10 03:43:00,CUST410763,Rayan Abdi,Corporate,Tunisia,Tunis,PROD00369,Office Supplies,Desk Organizer,9,313.02,0.10,Credit Card,Express,Delivered,2,2535.46,380.32,Paid Search
ORD0000008400,2023-04-10 04:00:00,CUST410800,Amina Bennani,Consumer,Morocco,Casablanca,PROD00400,Electronics,Bluetooth Speaker,4,313.99,0.00,Credit Card,Standard,Delivered,1,1255.96,138.16,Organic Search
ORD0000008401,2023-04-10 04:17:00,CUST410837,Omar Kone,Small Business,Ghana,Accra,PROD00431,Sports,Training Gloves,8,314.96,0.15,Credit Card,Pickup Point,Returned,5,2141.73,642.52,Marketplace
ORD0000008402,2023-04-10 04:34:00,CUST410874,Lina Khalil,Home Office,Egypt,Cairo,PROD00462,Groceries,Rice Bag,3,315.93,0.05,Credit Card,Same Day,Processing,4,900.40,234.10,Referral
ORD0000008403,2023-04-10 04:51:00,CUST410911,Noah Diallo,Corporate,Tunisia,Tunis,PROD00493,Books,Business Analytics,7,316.90,0.20,Credit Card,Express,Shipped,3,1774.64,390.42,Email
ORD0000008404,2023-04-10 05:08:00,CUST410948,Maya Adeyemi,Consumer,Morocco,Casablanca,PROD00524,Fashion,Cotton Shirt,2,317.87,0.10,Credit Card,Standard,Delivered,2,572.17,102.99,Social Media
ORD0000008405,2023-04-10 05:25:00,CUST410985,Adam Mansour,Small Business,Ghana,Accra,PROD00555,Health,Water Bottle,6,318.84,0.00,Credit Card,Pickup Point,Delivered,1,1913.04,267.83,Paid Search
ORD0000008406,2023-04-10 05:42:00,CUST411022,Sara Mensah,Home Office,Egypt,Cairo,PROD00586,Furniture,Bookcase,1,319.81,0.15,Credit Card,Same Day,Delivered,5,271.84,27.18,Organic Search
ORD0000008407,2023-04-10 05:59:00,CUST411059,Youssef Ndiaye,Corporate,Tunisia,Tunis,PROD00617,Office Supplies,Desk Organizer,5,320.78,0.05,Credit Card,Express,Returned,4,1523.70,441.87,Marketplace
ORD0000008408,2023-04-10 06:16:00,CUST411096,Nora Toure,Consumer,Morocco,Casablanca,PROD00648,Electronics,Bluetooth Speaker,9,321.75,0.20,Credit Card,Standard,Processing,3,2316.60,579.15,Referral
ORD0000008409,2023-04-10 06:33:00,CUST411133,Karim Okafor,Small Business,Ghana,Accra,PROD00679,Sports,Training Gloves,4,322.72,0.10,Credit Card,Pickup Point,Shipped,2,1161.79,243.98,Email
ORD0000008410,2023-04-10 06:50:00,CUST411170,Hana Traore,Home Office,Egypt,Cairo,PROD00710,Groceries,Rice Bag,8,323.69,0.00,Credit Card,Same Day,Delivered,1,2589.52,440.22,Social Media
ORD0000008411,2023-04-10 07:07:00,CUST411207,Elias Ali,Corporate,Tunisia,Tunis,PROD00741,Books,Business Analytics,3,324.66,0.15,Credit Card,Express,Delivered,5,827.88,107.62,Paid Search
ORD0000008412,2023-04-10 07:24:00,CUST411244,Leila Hassan,Consumer,Morocco,Casablanca,PROD00772,Fashion,Cotton Shirt,7,325.63,0.05,Credit Card,Standard,Delivered,4,2165.44,194.89,Organic Search
ORD0000008413,2023-04-10 07:41:00,CUST411281,Ilyas Abdi,Small Business,Ghana,Accra,PROD00803,Health,Water Bottle,2,326.60,0.20,Credit Card,Pickup Point,Returned,3,522.56,146.32,Marketplace
ORD0000008414,2023-04-10 07:58:00,CUST411318,Mariam Bennani,Home Office,Egypt,Cairo,PROD00834,Furniture,Bookcase,6,327.57,0.10,Credit Card,Same Day,Processing,2,1768.88,424.53,Referral
ORD0000008415,2023-04-10 08:15:00,CUST411355,Rayan Kone,Corporate,Tunisia,Tunis,PROD00865,Office Supplies,Desk Organizer,1,328.54,0.00,Credit Card,Express,Shipped,1,328.54,65.71,Email
ORD0000008416,2023-04-10 08:32:00,CUST411392,Amina Khalil,Consumer,Morocco,Casablanca,PROD00896,Electronics,Bluetooth Speaker,5,329.51,0.15,Credit Card,Standard,Delivered,5,1400.42,224.07,Social Media
ORD0000008417,2023-04-10 08:49:00,CUST411429,Omar Diallo,Small Business,Ghana,Accra,PROD00927,Sports,Training Gloves,9,330.48,0.05,Credit Card,Pickup Point,Delivered,4,2825.60,339.07,Paid Search
ORD0000008418,2023-04-10 09:06:00,CUST411466,Lina Adeyemi,Home Office,Egypt,Cairo,PROD00958,Groceries,Rice Bag,4,331.45,0.20,Credit Card,Same Day,Delivered,3,1060.64,84.85,Organic Search
ORD0000008419,2023-04-10 09:23:00,CUST411503,Noah Mansour,Corporate,Tunisia,Tunis,PROD00989,Books,Business Analytics,8,332.42,0.10,Credit Card,Express,Returned,2,2393.42,646.22,Marketplace
ORD0000008420,2023-04-10 09:40:00,CUST411540,Maya Mensah,Consumer,Morocco,Casablanca,PROD01020,Fashion,Cotton Shirt,3,333.39,0.00,Credit Card,Standard,Processing,1,1000.17,230.04,Referral
ORD0000008421,2023-04-10 09:57:00,CUST411577,Adam Ndiaye,Small Business,Ghana,Accra,PROD01051,Health,Water Bottle,7,334.36,0.15,Credit Card,Pickup Point,Shipped,5,1989.44,377.99,Email
ORD0000008422,2023-04-10 10:14:00,CUST411614,Sara Toure,Home Office,Egypt,Cairo,PROD01082,Furniture,Bookcase,2,335.33,0.05,Credit Card,Same Day,Delivered,4,637.13,95.57,Social Media
ORD0000008423,2023-04-10 10:31:00,CUST411651,Youssef Okafor,Corporate,Tunisia,Tunis,PROD01113,Office Supplies,Desk Organizer,6,336.30,0.20,Credit Card,Express,Delivered,3,1614.24,177.57,Paid Search
ORD0000008424,2023-04-10 10:48:00,CUST411688,Nora Traore,Consumer,Morocco,Casablanca,PROD01144,Electronics,Bluetooth Speaker,1,337.27,0.10,Credit Card,Standard,Delivered,2,303.54,91.06,Organic Search
ORD0000008425,2023-04-10 11:05:00,CUST411725,Karim Ali,Small Business,Ghana,Accra,PROD01175,Sports,Training Gloves,5,338.24,0.00,Credit Card,Pickup Point,Returned,1,1691.20,439.71,Marketplace
ORD0000008426,2023-04-10 11:22:00,CUST411762,Hana Hassan,Home Office,Egypt,Cairo,PROD01206,Groceries,Rice Bag,9,339.21,0.15,Credit Card,Same Day,Processing,5,2594.96,570.89,Referral
ORD0000008427,2023-04-10 11:39:00,CUST411799,Elias Abdi,Corporate,Tunisia,Tunis,PROD01237,Books,Business Analytics,4,340.18,0.05,Credit Card,Express,Shipped,4,1292.68,232.68,Email
ORD0000008428,2023-04-10 11:56:00,CUST411836,Leila Bennani,Consumer,Morocco,Casablanca,PROD01268,Fashion,Cotton Shirt,8,341.15,0.20,Credit Card,Standard,Delivered,3,2183.36,305.67,Social Media
ORD0000008429,2023-04-10 12:13:00,CUST411873,Ilyas Kone,Small Business,Ghana,Accra,PROD01299,Health,Water Bottle,3,342.12,0.10,Credit Card,Pickup Point,Delivered,2,923.72,92.37,Paid Search
ORD0000008430,2023-04-10 12:30:00,CUST411910,Mariam Khalil,Home Office,Egypt,Cairo,PROD01330,Furniture,Bookcase,7,343.09,0.00,Credit Card,Same Day,Delivered,1,2401.63,696.47,Organic Search
ORD0000008431,2023-04-10 12:47:00,CUST411947,Rayan Diallo,Corporate,Tunisia,Tunis,PROD01361,Office Supplies,Desk Organizer,2,344.06,0.15,Credit Card,Express,Returned,5,584.90,146.22,Marketplace
ORD0000008432,2023-04-10 13:04:00,CUST411984,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD01392,Electronics,Bluetooth Speaker,6,345.03,0.05,Credit Card,Standard,Processing,4,1966.67,413.00,Referral
ORD0000008433,2023-04-10 13:21:00,CUST412021,Omar Mansour,Small Business,Ghana,Accra,PROD01423,Sports,Training Gloves,1,346.00,0.20,Credit Card,Pickup Point,Shipped,3,276.80,47.06,Email
ORD0000008434,2023-04-10 13:38:00,CUST412058,Lina Mensah,Home Office,Egypt,Cairo,PROD01454,Groceries,Rice Bag,5,346.97,0.10,Credit Card,Same Day,Delivered,2,1561.37,202.98,Social Media
ORD0000008435,2023-04-10 13:55:00,CUST412095,Noah Ndiaye,Corporate,Tunisia,Tunis,PROD01485,Books,Business Analytics,9,347.94,0.00,Credit Card,Express,Delivered,1,3131.46,281.83,Paid Search
ORD0000008436,2023-04-10 14:12:00,CUST412132,Maya Toure,Consumer,Morocco,Casablanca,PROD01516,Fashion,Cotton Shirt,4,348.91,0.15,Credit Card,Standard,Delivered,5,1186.29,332.16,Organic Search
ORD0000008437,2023-04-10 14:29:00,CUST412169,Adam Okafor,Small Business,Ghana,Accra,PROD01547,Health,Water Bottle,8,349.88,0.05,Credit Card,Pickup Point,Returned,4,2659.09,638.18,Marketplace
ORD0000008438,2023-04-10 14:46:00,CUST412206,Sara Traore,Home Office,Egypt,Cairo,PROD01578,Furniture,Bookcase,3,350.85,0.20,Credit Card,Same Day,Processing,3,842.04,168.41,Referral
ORD0000008439,2023-04-10 15:03:00,CUST412243,Youssef Ali,Corporate,Tunisia,Tunis,PROD01609,Office Supplies,Desk Organizer,7,351.82,0.10,Credit Card,Express,Shipped,2,2216.47,354.64,Email
ORD0000008440,2023-04-10 15:20:00,CUST412280,Nora Hassan,Consumer,Morocco,Casablanca,PROD01640,Electronics,Bluetooth Speaker,2,352.79,0.00,Credit Card,Standard,Delivered,1,705.58,84.67,Social Media
ORD0000008441,2023-04-10 15:37:00,CUST412317,Karim Abdi,Small Business,Ghana,Accra,PROD01671,Sports,Training Gloves,6,353.76,0.15,Credit Card,Pickup Point,Delivered,5,1804.18,144.33,Paid Search
ORD0000008442,2023-04-10 15:54:00,CUST412354,Hana Bennani,Home Office,Egypt,Cairo,PROD01702,Groceries,Rice Bag,1,354.73,0.05,Credit Card,Same Day,Delivered,4,336.99,90.99,Organic Search
ORD0000008443,2023-04-10 16:11:00,CUST412391,Elias Kone,Corporate,Tunisia,Tunis,PROD01733,Books,Business Analytics,5,355.70,0.20,Credit Card,Express,Returned,3,1422.80,327.24,Marketplace
ORD0000008444,2023-04-10 16:28:00,CUST412428,Leila Khalil,Consumer,Morocco,Casablanca,PROD01764,Fashion,Cotton Shirt,9,356.67,0.10,Credit Card,Standard,Processing,2,2889.03,548.92,Referral
ORD0000008445,2023-04-10 16:45:00,CUST412465,Ilyas Diallo,Small Business,Ghana,Accra,PROD01795,Health,Water Bottle,4,357.64,0.00,Credit Card,Pickup Point,Shipped,1,1430.56,214.58,Email
ORD0000008446,2023-04-10 17:02:00,CUST412502,Mariam Adeyemi,Home Office,Egypt,Cairo,PROD01826,Furniture,Bookcase,8,358.61,0.15,Credit Card,Same Day,Delivered,5,2438.55,268.24,Social Media
ORD0000008447,2023-04-10 17:19:00,CUST412539,Rayan Mansour,Corporate,Tunisia,Tunis,PROD01857,Office Supplies,Desk Organizer,3,359.58,0.05,Credit Card,Express,Delivered,4,1024.80,307.44,Paid Search
ORD0000008448,2023-04-10 17:36:00,CUST412576,Amina Mensah,Consumer,Morocco,Casablanca,PROD01888,Electronics,Bluetooth Speaker,7,360.55,0.20,Credit Card,Standard,Delivered,3,2019.08,524.96,Organic Search
ORD0000008449,2023-04-10 17:53:00,CUST412613,Omar Ndiaye,Small Business,Ghana,Accra,PROD01919,Sports,Training Gloves,2,361.52,0.10,Credit Card,Pickup Point,Returned,2,650.74,143.16,Marketplace
ORD0000008450,2023-04-10 18:10:00,CUST412650,Lina Toure,Home Office,Egypt,Cairo,PROD01950,Groceries,Rice Bag,6,362.49,0.00,Credit Card,Same Day,Processing,1,2174.94,391.49,Referral
ORD0000008451,2023-04-10 18:27:00,CUST412687,Noah Okafor,Corporate,Tunisia,Tunis,PROD01981,Books,Business Analytics,1,363.46,0.15,Credit Card,Express,Shipped,5,308.94,43.25,Email
ORD0000008452,2023-04-10 18:44:00,CUST412724,Maya Traore,Consumer,Morocco,Casablanca,PROD02012,Fashion,Cotton Shirt,5,364.43,0.05,Credit Card,Standard,Delivered,4,1731.04,173.10,Social Media
ORD0000008453,2023-04-10 19:01:00,CUST412761,Adam Ali,Small Business,Ghana,Accra,PROD02043,Health,Water Bottle,9,365.40,0.20,Credit Card,Pickup Point,Delivered,3,2630.88,762.96,Paid Search
ORD0000008454,2023-04-10 19:18:00,CUST412798,Sara Hassan,Home Office,Egypt,Cairo,PROD02074,Furniture,Bookcase,4,366.37,0.10,Credit Card,Same Day,Delivered,2,1318.93,329.73,Organic Search
ORD0000008455,2023-04-10 19:35:00,CUST412835,Youssef Abdi,Corporate,Tunisia,Tunis,PROD02105,Office Supplies,Desk Organizer,8,367.34,0.00,Credit Card,Express,Returned,1,2938.72,617.13,Marketplace
ORD0000008456,2023-04-10 19:52:00,CUST412872,Nora Bennani,Consumer,Morocco,Casablanca,PROD02136,Electronics,Bluetooth Speaker,3,368.31,0.15,Credit Card,Standard,Processing,5,939.19,159.66,Referral
ORD0000008457,2023-04-10 20:09:00,CUST412909,Karim Kone,Small Business,Ghana,Accra,PROD02167,Sports,Training Gloves,7,369.28,0.05,Credit Card,Pickup Point,Shipped,4,2455.71,319.24,Email
ORD0000008458,2023-04-10 20:26:00,CUST412946,Hana Khalil,Home Office,Egypt,Cairo,PROD02198,Groceries,Rice Bag,2,370.25,0.20,Credit Card,Same Day,Delivered,3,592.40,53.32,Social Media
ORD0000008459,2023-04-10 20:43:00,CUST412983,Elias Diallo,Corporate,Tunisia,Tunis,PROD02229,Books,Business Analytics,6,371.22,0.10,Credit Card,Express,Delivered,2,2004.59,561.29,Paid Search
ORD0000008460,2023-04-10 21:00:00,CUST413020,Leila Adeyemi,Consumer,Morocco,Casablanca,PROD02260,Fashion,Cotton Shirt,1,372.19,0.00,Credit Card,Standard,Delivered,1,372.19,89.33,Organic Search
ORD0000008461,2023-04-10 21:17:00,CUST413057,Ilyas Mansour,Small Business,Ghana,Accra,PROD02291,Health,Water Bottle,5,373.16,0.15,Credit Card,Pickup Point,Returned,5,1585.93,317.19,Marketplace
ORD0000008462,2023-04-10 21:34:00,CUST413094,Mariam Mensah,Home Office,Egypt,Cairo,PROD02322,Furniture,Bookcase,9,374.13,0.05,Credit Card,Same Day,Processing,4,3198.81,511.81,Referral
ORD0000008463,2023-04-10 21:51:00,CUST413131,Rayan Ndiaye,Corporate,Tunisia,Tunis,PROD02353,Office Supplies,Desk Organizer,4,375.10,0.20,Credit Card,Express,Shipped,3,1200.32,144.04,Email
ORD0000008464,2023-04-10 22:08:00,CUST413168,Amina Toure,Consumer,Morocco,Casablanca,PROD02384,Electronics,Bluetooth Speaker,8,376.07,0.10,Credit Card,Standard,Delivered,2,2707.70,216.62,Social Media
ORD0000008465,2023-04-10 22:25:00,CUST413205,Omar Okafor,Small Business,Ghana,Accra,PROD02415,Sports,Training Gloves,3,377.04,0.00,Credit Card,Pickup Point,Delivered,1,1131.12,305.40,Paid Search
ORD0000008466,2023-04-10 22:42:00,CUST413242,Lina Traore,Home Office,Egypt,Cairo,PROD02446,Groceries,Rice Bag,7,378.01,0.15,Credit Card,Same Day,Delivered,5,2249.16,517.31,Organic Search
ORD0000008467,2023-04-10 22:59:00,CUST413279,Noah Ali,Corporate,Tunisia,Tunis,PROD02477,Books,Business Analytics,2,378.98,0.05,Credit Card,Express,Returned,4,720.06,136.81,Marketplace
